ID,Airport,City,Country,Code
5823,Mejit Atoll Airport,Mejit Atoll,Marshall Islands,MJB
5822,Maloelap Island Airport,Maloelap Island,Marshall Islands,MAV
5821,Likiep Airport,Likiep Island,Marshall Islands,LIK
5820,Kaben Airport,Kaben,Marshall Islands,KBT
5819,Jeh Airport,Ailinglapalap Atoll,Marshall Islands,JEJ
5818,Jabot Airport,Ailinglapalap Atoll,Marshall Islands,JAT
5817,Enyu Airfield,Bikini Atoll,Marshall Islands,BII
5816,Aur Island Airport,Aur Atoll,Marshall Islands,AUL
5815,Ailuk Airport,Ailuk Island,Marshall Islands,AIM
5814,Utirik Airport,Utirik Island,Marshall Islands,UTK
5813,Quezaltenango Airport,Quezaltenango,Guatemala,AAZ
5812,Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR
5811,Dr Joaquin Balaguer International Airport,La Isabela,Dominican Republic,JBQ
5810,Saman’ç El Catey International Airport,Samana,Dominican Republic,AZS
5809,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX
5808,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS
5807,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT
5806,Å_ilina Airport,Å_ilina,Slovakia,ILZ
5805,Ubari Airport,Ubari,Libya,QUB
5804,Misratah Airport,Misratah,Libya,MRA
5803,Samsun-’öarÅ™amba Airport,Samsun,Turkey,SZF
5802,Balikesir Korfez Airport,Balikesir Korfez,Turkey,EDO
5801,Isparta S’_leyman Demirel Airport,Isparta,Turkey,ISE
5800,Adiyaman Airport,Adiyaman,Turkey,ADF
5799,Agri Airport,Agri,Turkey,AJI
5798,Kahramanmaras Airport,Kahramanmaras,Turkey,KCM
5797,Sanliurfa Airport,Sanliurfa,Turkey,SFQ
5796,Kars Airport,Kars,Turkey,KSY
5795,Usak Airport,Usak,Turkey,USQ
5794,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX
5793,Corvo Airport,Corvo,Portugal,CVU
5792,Salerno Pontecagnano Airport,Salerno,Italy,QSR
5791,Aosta Airport,Aosta,Italy,AOT
5790,S’çrmell’©k International Airport,S’çrmell’©k,Hungary,SOB
5789,GyÅ•r-P’©r International Airport,GyÅ•r,Hungary,QGY
5788,P’©cs-Pog’çny Airport,P’©cs-Pog’çny,Hungary,PEV
5787,Syros Airport,Syros Island,Greece,JSY
5786,La M’‚le Airport,La M’‚le,France,LTT
6810,EuroAirport,Mulhouse,France,EAP
5783,Angers-Loire Airport,Angers/Marc’©,France,ANE
5782,’_le d'Yeu Airport,’_le d'Yeu,France,IDY
5781,Logro’±o-Agoncillo Airport,Logro’±o-Agoncillo,Spain,RJL
5780,Ercan International Airport,Nicosia,Cyprus,ECN
5778,Kiwayu (Mkononi) Airport,Kiwayu,Kenya,KWY
5743,Kili Airport,Kili Island,Marshall Islands,KIO
5713,San Domino Island Heliport,Tremiti Islands,Italy,TQR
5712,Gheshm Airport,Gheshm,Iran,GSM
5711,Diu Airport,Diu,India,DIU
5710,Gulu Airport,Gulu,Uganda,ULU
5709,Arua Airport,Arua,Uganda,RUA
5708,Tabora Airport,Tabora,Tanzania,TBO
5707,Shinyanga Airport,Shinyanga,Tanzania,SHY
5706,Musoma Airport,Musoma,Tanzania,MUZ
5705,Kikwetu Airport,Lindi,Tanzania,LDI
5704,Kigoma Airport,Kigoma,Tanzania,TKQ
5703,Bukoba Airport,Bukoba,Tanzania,BKZ
5702,Port Sudan New International Airport,Port Sudan,Sudan,PZU
5701,Nyala Airport,Nyala,Sudan,UYL
5700,Atbara Airport,Atbara,Sudan,ATB
5699,La Abraq Airport,Al Bayda',Libya,LAQ
5698,Mitiga Airport,Tripoli,Libya,MJI
5697,Gamal Abdel Nasser Airport,Tobruk,Libya,TOB
5696,Gardabya Airport,Sirt,Libya,SRX
5695,Nanyuki Civil Airport,Nanyuki,Kenya,NYK
5694,Malindi Airport,Malindi,Kenya,MYD
5693,Lokichoggio Airport,Lokichoggio,Kenya,LKG
5692,Amboseli Airport,Amboseli National Park,Kenya,ASV
5691,Asyut International Airport,Asyut,Egypt,ATZ
5690,El Arish International Airport,El Arish,Egypt,AAC
5689,Burao Airport,Burao,Somalia,BUO
5688,Galcaio Airport,Galcaio,Somalia,GLK
5687,Aden Adde International Airport,Mogadishu,Somalia,MGQ
5686,Bosaso Airport,Bosaso,Somalia,BSA
5685,Alula Airport,Alula,Somalia,ALU
5684,Tippi Airport,Tippi,Ethiopia,TIE
5683,Mizan Teferi Airport,Mizan Teferi,Ethiopia,MTF
5682,Kabri Dehar Airport,Kabri Dehar,Ethiopia,ABK
5681,Gore Airport,Gore,Ethiopia,GOR
5680,Gode Airport,Gode,Ethiopia,GDE
5679,Dembidollo Airport,Dembidollo,Ethiopia,DEM
5678,Combolcha Airport,Dessie,Ethiopia,DSE
5677,Beica Airport,Beica,Ethiopia,BEI
5676,Baco Airport,Baco,Ethiopia,BCO
5675,Sao Filipe Airport,"Sao Filipe, Fogo Island",Cape Verde,SFL
5674,Praia International Airport,"Praia, Santiago Island",Cape Verde,RAI
5673,El Aroui Airport,El Aroui,Morocco,NDR
5672,Hassan I Airport,El Aai’_n,Western Sahara,EUN
5671,Mogador Airport,Essadouira,Morocco,ESU
5670,Dakhla Airport,Dakhla,Western Sahara,VIL
5669,Smara Airport,Smara,Western Sahara,SMW
5668,Iginniarfik Heliport,Iginniarfik,Greenland,QFI
5667,Akunnaaq Heliport,Akunnaaq,Greenland,QCU
5666,Groennedal Heliport,Groennedal,Greenland,JGR
5665,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB
5664,Kenema Airport,Kenema,Sierra Leone,KEN
5663,Bo Airport,Bo,Sierra Leone,KBS
5662,Sherbro International Airport,Bonthe,Sierra Leone,BTE
5661,Ceuta Heliport,Ceuta,Spain,JCU
5660,Lauriston Airport,Carriacou Island,Grenada,CRU
5659,La Gomera Airport,La Gomera,Spain,GMZ
5658,Papa Stour Airport,Papa Stour,UK,PSV
5657,Outer Skerries Airport,Outer Skerries,UK,OUK
5656,Foula Airport,Foula,UK,FOA
5655,Gamba,Gamba,Gabon,GAX
5654,Ilebo Airport,Ilebo,Congo (Kinshasa),PFR
5653,Lodja Airport,Lodja,Congo (Kinshasa),LJA
5652,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH
5651,Basankusu Airport,Basankusu,Congo (Kinshasa),BSU
5650,Basango Mboliasa Airport,Kiri,Congo (Kinshasa),KRZ
5649,Nioki Airport,Nioki,Congo (Kinshasa),NIO
5648,Inongo Airport,Inongo,Congo (Kinshasa),INO
5647,Tshimpi Airport,Matadi,Congo (Kinshasa),MAT
5646,Boma Airport,Boma,Congo (Kinshasa),BOA
5645,Eros Airport,Windhoek,Namibia,ERS
5644,Swakopmund Airport,Swakopmund,Namibia,SWP
5643,Oranjemund Airport,Oranjemund,Namibia,OMD
5642,Ondangwa Airport,Ondangwa,Namibia,OND
5641,Luderitz Airport,Luderitz,Namibia,LUD
5640,Club Makokola Airport,Club Makokola,Malawi,CMK
5639,Sarh Airport,Sarh,Chad,SRH
5638,Croisette Heliport,Cannes,France,JCA
5637,Chimoio Airport,Chimoio,Mozambique,VPY
5636,Tchibanga Airport,Tchibanga,Gabon,TCH
5635,Mouilla Ville Airport,Mouila,Gabon,MJL
5634,Koulamoutou Airport,Koulamoutou,Gabon,KOU
5633,Namibe Airport,Mocamedes,Angola,MSZ
5632,Ondjiva Pereira Airport,Ondjiva,Angola,VPE
5631,Dundo Airport,Dundo,Angola,DUE
5630,Catumbela Airport,Catumbela,Angola,CBT
5629,Manja Airport,Manja,Madagascar,MJA
5628,Mandritsara Airport,Mandritsara,Madagascar,WMA
5627,Tsaratanana Airport,Tsaratanana,Madagascar,TTS
5626,Mampikony Airport,Mampikony,Madagascar,WMP
5625,Soalala Airport,Soalala,Madagascar,DWB
5624,Ambanja Airport,Ambanja,Madagascar,IVA
5623,Port Berg’© Airport,Port Berg’©,Madagascar,WPB
5622,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,WAM
5621,Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,WTS
5620,Tambohorano Airport,Tambohorano,Madagascar,WTA
5619,Morafenobe Airport,Morafenobe,Madagascar,TVA
5618,Maintirano Airport,Maintirano,Madagascar,MXT
5617,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,Madagascar,BMD
5616,Ankavandra Airport,Ankavandra,Madagascar,JVA
5615,Antsalova Airport,Antsalova,Madagascar,WAQ
5614,Iconi Airport,Moroni,Comoros,YVA
5613,Solwesi Airport,Solwesi,Zambia,SLI
5612,Chipata Airport,Chipata,Zambia,CIP
5611,Loubomo Airport,Loubomo,Congo (Brazzaville),DIS
5610,Limpopo Valley Airport,Tuli Lodge,Botswana,TLD
5609,Shakawe Airport,Shakawe,Botswana,SWX
5608,Orapa Airport,Orapa,Botswana,ORP
5607,Ghanzi Airport,Ghanzi,Botswana,GNZ
5606,Mmabatho International Airport,Mafeking,SA,MBD
5605,Malamala Airport,Malamala,SA,AAM
5604,Kruger Mpumalanga International Airport,Mpumalanga,SA,MQP
5603,Rand Airport,Johannesburg,SA,QRA
5602,Ventspils International Airport,Ventspils,Latvia,VTS
5601,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,SHC
5600,Shilavo Airport,Shilavo,Ethiopia,HIL
5599,Hemavan Airport,Hemavan,Sweden,HMV
5598,Storuman Airport,Mohed,Sweden,SQO
5597,’Üngelholm-Helsingborg Airport,’Üngelholm,Sweden,AGH
5596,Torsby Airport,Torsby,Sweden,TYF
5595,Karlstad Airport,Karlstad,Sweden,KSD
5594,Hagfors Airport,Hagfors,Sweden,HFS
5593,’_stersund Airport,’_stersund,Sweden,OSD
5592,ÅÅ’_dÅ_ WÅäadysÅäaw Reymont Airport,Lodz,Poland,LCJ
5591,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG
5590,V’_r’Ùy Heliport,V’_r’Ùy,Norway,VRY
5589,Svartnes Airport,Vard’Ù,Norway,VAW
5588,Sorkjosen Airport,Sorkjosen,Norway,SOJ
5587,Svolv’_r Helle Airport,Svolv’_r,Norway,SVJ
5586,Sogndal Airport,Sogndal,Norway,SOG
5585,Anda Airport,Sandane,Norway,SDN
5584,R’Ùst Airport,R’Ùst,Norway,RET
5583,Ryum Airport,R’Ùrvik,Norway,RVK
5582,R’Ùssvoll Airport,Mo i Rana,Norway,MQN
5581,Namsos H’Ùknes’Ùra Airport,Namsos,Norway,OSY
5580,Leknes Airport,Leknes,Norway,LKN
5579,Sindal Airport,Sindal,Denmark,CNL
5577,Donegal Airport,Dongloe,Ireland,CFN
5575,Barra Airport,Barra,UK,BRR
5574,Anglesey Airport,Angelsey,UK,HLY
5573,Penzance Heliport,Penzance,UK,PZE
5572,Land's End / St. Just Airport,Land's End,UK,LEQ
5571,Westray Airport,Westray,UK,WRY
5570,Lerwick / Tingwall Airport,Lerwick,UK,LWK
5569,Sanday Airport,Sanday,UK,NDY
5568,Stronsay Airport,Stronsay,UK,SOY
5567,Papa Westray Airport,Papa Westray,UK,PPW
5566,North Ronaldsay Airport,North Ronaldsay,UK,NRL
5565,Fair Isle Airport,Fair Isle,UK,FIE
5564,Eday Airport,Eday,UK,EOI
5563,Campbeltown Airport,Campbeltown,UK,CAL
5562,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",UK,DSA
5561,Nottingham Airport,Nottingham,UK,NQT
5560,Sein’_joki Airport,Sein’_joki / Ilmajoki,Finland,SJY
5559,Helgoland-D’_ne Airport,Helgoland,Germany,HGL
5558,Heide-B’_sum Airport,B’_sum,Germany,HEI
5557,Heringsdorf Airport,Heringsdorf,Germany,HDF
5556,Kumasi Airport,Kumasi,Ghana,KMS
5555,Guemar Airport,Guemar,Algeria,ELU
5554,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW
5553,B’©char Boudghene Ben Ali Lotfi Airport,B’©char,Algeria,CBH
5552,Batna Airport,Batna,Algeria,BLJ
5551,Wollaston Lake Airport,Wollaston Lake,Canada,ZWL
5550,Churchill Falls Airport,Churchill Falls,Canada,ZUM
5549,Shamattawa Airport,Shamattawa,Canada,ZTM
5548,Sandy Lake Airport,Sandy Lake,Canada,ZSJ
5547,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ
5546,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB
5545,Masset Airport,Masset,Canada,ZMT
5544,Muskrat Dam Airport,Muskrat Dam,Canada,MSA
5543,Kashechewan Airport,Kashechewan,Canada,ZKE
5542,Swan River Airport,Swan River,Canada,ZJN
5541,Gods River Airport,Gods River,Canada,ZGI
5540,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD
5539,Eastmain River Airport,Eastmain River,Canada,ZEM
5538,Bathurst Airport,Bathurst,Canada,ZBF
5537,Ilford Airport,Ilford,Canada,ILF
5536,York Landing Airport,York Landing,Canada,ZAC
5535,Salluit Airport,Salluit,Canada,YZG
5534,Whale Cove Airport,Whale Cove,Canada,YXN
5533,Webequie Airport,Webequie,Canada,YWP
5532,Deer Lake Airport,Deer Lake,Canada,YVZ
5531,Big Trout Lake Airport,Big Trout Lake,Canada,YTL
5530,St. Theresa Point Airport,St. Theresa Point,Canada,YST
5529,Sanikiluaq Airport,Sanikiluaq,Canada,YSK
5528,Stony Rapids Airport,Stony Rapids,Canada,YSF
5527,Red Lake Airport,Red Lake,Canada,YRL
5526,Rae Lakes Airport,Gam’åt’Œ,Canada,YRA
5525,Nakina Airport,Nakina,Canada,YQN
5524,The Pas Airport,The Pas,Canada,YQD
5523,Powell River Airport,Powell River,Canada,YPW
5522,Peawanuck Airport,Peawanuck,Canada,YPO
5521,Pikangikum Airport,Pikangikum,Canada,YPM
5520,Inukjuak Airport,Inukjuak,Canada,YPH
5519,Oxford House Airport,Oxford House,Canada,YOH
5518,Points North Landing Airport,Points North Landing,Canada,YNL
5517,Norway House Airport,Norway House,Canada,YNE
5516,Wemindji Airport,Wemindji,Canada,YNC
5515,Umiujaq Airport,Umiujaq,Canada,YUD
5514,Chapais Airport,Chibougamau,Canada,YMT
5513,Mary's Harbour Airport,Mary's Harbour,Canada,YMH
5512,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR
5511,Lutselk'e Airport,Lutselk'e,Canada,YSG
5510,Lansdowne House Airport,Lansdowne House,Canada,YLH
5509,Kimmirut Airport,Kimmirut,Canada,YLC
5508,Aupaluk Airport,Aupaluk,Canada,YPJ
5507,Waskaganish Airport,Waskaganish,Canada,YKQ
5506,Akulivik Airport,Akulivik,Canada,AKV
5505,Island Lake Airport,Island Lake,Canada,YIV
5504,Ivujivik Airport,Ivujivik,Canada,YIK
5503,Chevery Airport,Chevery,Canada,YHR
5502,Hopedale Airport,Hopedale,Canada,YHO
5501,Nemiscau Airport,Nemiscau,Canada,YNS
5500,Vancouver Harbour Water Airport,Vancouver,Canada,YHC
5499,Quaqtaq Airport,Quaqtaq,Canada,YQC
5498,Grise Fiord Airport,Grise Fiord,Canada,YGZ
5497,Gillam Airport,Gillam,Canada,YGX
5496,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW
5495,Igloolik Airport,Igloolik,Canada,YGT
5494,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO
5493,Texada Gillies Bay Airport,Texada,Canada,YGB
5492,Makkovik Airport,Makkovik,Canada,YMN
5491,Fort Hope Airport,Fort Hope,Canada,YFH
5490,Fort Albany Airport,Fort Albany,Canada,YFA
5489,Fort Severn Airport,Fort Severn,Canada,YER
5488,Nain Airport,Nain,Canada,YDP
5487,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS
5486,Cartwright Airport,Cartwright,Canada,YRF
5485,Lourdes De Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX
5484,Uranium City Airport,Uranium City,Canada,YBE
5482,Attawapiskat Airport,Attawapiskat,Canada,YAT
5481,Kangirsuk Airport,Kangirsuk,Canada,YKG
5480,Kasabonika Airport,Kasabonika,Canada,XKS
5479,Fort Frances Municipal Airport,Fort Frances,Canada,YAG
5478,Cat Lake Airport,Cat Lake,Canada,YAC
5477,Tarapac’ç Airport,Tarapac’ç,Colombia,TCD
5476,Apartad’_ Airport,Apartad’_,Colombia,APO
5475,Nantong Airport,Nantong,China,NTG
5474,La Tabati’åre Airport,La Tabati’åre,Canada,ZLT
5473,T’éte-’_-la-Baleine Airport,T’éte-’_-la-Baleine,Canada,ZTB
5472,Chisasibi Airport,Chisasibi,Canada,YKU
5471,Poplar Hill Airport,Poplar Hill,Canada,YHP
5470,Ogoki Post Airport,Ogoki Post,Canada,YOG
5469,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF
5468,Bearskin Lake Airport,Bearskin Lake,Canada,XBE
5467,North Spirit Lake Airport,North Spirit Lake,Canada,YNO
5466,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN
5465,Wapekeka Airport,Angling Lake,Canada,YAX
5464,Summer Beaver Airport,Summer Beaver,Canada,SUR
5463,What’Œ Airport,What’Œ,Canada,YLE
5462,Colville Lake Airport,Colville Lake,Canada,YCK
5461,Rigolet Airport,Rigolet,Canada,YRG
5460,Port Hope Simpson Airport,Port Hope Simpson,Canada,YHA
5459,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,YFX
5458,Williams Harbour Airport,Williams Harbour,Canada,YWM
5457,Anahim Lake Airport,Anahim Lake,Canada,YAA
5456,Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS
5455,Punta Gorda Airport,Punta Gorda,Belize,PND
5454,Caye Caulker Airport,Caye Caulker,Belize,CUK
5453,Vopnafj’_r’çur Airport,Vopnafj’_r’çur,Iceland,VPN
5452,Thorshofn Airport,Thorshofn,Iceland,THO
6945,Drake Bay Airport,Puntarenas,Costa Rica,DRK
5450,Gr’_msey Airport,Gr’_msey,Iceland,GRY
5449,Qaarsut Airport,Uummannaq,Greenland,JQA
5448,Upernavik Airport,Upernavik,Greenland,JUV
5447,Sisimiut Airport,Sisimiut,Greenland,JHS
5446,Qaanaaq Airport,Qaanaaq,Greenland,NAQ
5445,Narsaq Heliport,Narsaq,Greenland,JNS
5444,Nanortalik Heliport,Nanortalik,Greenland,JNN
5443,Maniitsoq Airport,Maniitsoq,Greenland,JSU
5442,Qaqortoq Heliport,Qaqortoq,Greenland,JJU
5441,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO
5440,Paamiut Heliport,Paamiut,Greenland,JFR
5439,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP
5438,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU
5437,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM
5436,Vanimo Airport,Vanimo,Papua New Guinea,VAI
5435,Tokua Airport,Tokua,Papua New Guinea,RAB
5434,Tabubil Airport,Tabubil,Papua New Guinea,TBG
5433,Tari Airport,Tari,Papua New Guinea,TIZ
5432,Misima Island Airport,Misima Island,Papua New Guinea,MIS
5431,Moro Airport,Moro,Papua New Guinea,MXH
5430,Momote Airport,Momote,Papua New Guinea,MAS
5429,Mendi Airport,Mendi,Papua New Guinea,MDU
5428,Kavieng Airport,Kavieng,Papua New Guinea,KVG
5427,Kerema Airport,Kerema,Papua New Guinea,KMA
5426,Kikori Airport,Kikori,Papua New Guinea,KRI
5425,Kiunga Airport,Kiunga,Papua New Guinea,UNG
5424,Kimbe Airport,Hoskins,Papua New Guinea,HKN
5423,Girua Airport,Girua,Papua New Guinea,PNP
5422,Gurney Airport,Gurney,Papua New Guinea,GUR
5421,Daru Airport,Daru,Papua New Guinea,DAU
5420,Chimbu Airport,Kundiawa,Papua New Guinea,CMU
5419,Buka Airport,Buka Island,Papua New Guinea,BUA
5418,Ramata Airport,Ramata,Solomon Islands,RBV
5417,Kagau Island Airport,Kagau Island,Solomon Islands,KGE
5416,Suavanao Airport,Suavanao,Solomon Islands,VAO
5415,Marau Airport,Marau,Solomon Islands,RUS
5414,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,RNL
5413,Mono Airport,Stirling Island,Solomon Islands,MNY
5412,Nusatupe Airport,Gizo,Solomon Islands,GZO
5411,Munda Airport,Munda,Solomon Islands,MUA
5410,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ
5409,Ngorangora Airport,Kirakira,Solomon Islands,IRA
5408,Babanakira Airport,Mbambanakira,Solomon Islands,MBU
5407,Fera/Maringe Airport,Fera Island,Solomon Islands,FRE
5406,Ballalae Airport,Ballalae,Solomon Islands,BAS
5405,Auki Airport,Auki,Solomon Islands,AKS
5404,Uru Harbour Airport,Atoifi,Solomon Islands,ATD
6097,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK
6096,Moyo Airport,Moyo,Uganda,OYG
6095,Tiksi Airport,Tiksi,Russia,IKS
6094,Cherskiy Airport,Cherskiy,Russia,CYX
6093,Chokurdakh Airport,Chokurdah,Russia,CKH
6091,Chulman,Neryungri,Russia,CNN
6088,Kostanay West Airport,Kostanay,Kazakhstan,KSN
6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN
6083,Kokshetau Airport,Kokshetau,Kazakhstan,KOV
6082,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI
6081,J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU
6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ
6079,Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV
6076,Baillif Airport,Basse Terre,Guadeloupe,BBR
6075,La D’©sirade Airport,Grande Anse,Guadeloupe,DSD
6072,Juan Pablo P’©rez Alfonso Airport,El Vig’_a,Venezuela,VIG
6070,El Jaguel / Punta del Este Airport,Maldonado,Uruguay,MDO
6069,Santa Rosa Airport,Santa Rosa,Brazil,SRA
6067,Alferez Fap David Figueroa Fernandini Airport,Hu’çnuco,Peru,HUU
6065,Caballococha Airport,Caballococha,Peru,LHC
6060,Capit’çn Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ
6058,Capit’çn Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB
6056,Capit’çn de Av. Emilio Beltr’çn Airport,Guayaramer’_n,Bolivia,GYA
6054,Obando Airport,Puerto In’_rida,Colombia,PDA
6053,Reyes Murillo Airport,Nuqu’_,Colombia,NQU
6052,La Pedrera Airport,La Pedrera,Colombia,LPD
6051,Caucaya Airport,Puerto Legu’_zamo,Colombia,LQM
6050,La Jagua Airport,Garz’_n,Colombia,GLJ
6049,Santa Ana Airport,Cartago,Colombia,CRC
6048,Stanley Airport,Stanley,Falkland Islands,PSY
6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH
6045,San Crist’_bal Airport,San Crist’_bal,Ecuador,SCY
6044,Sorocaba Airport,Sorocaba,Brazil,SOD
6042,Ricardo Garc’_a Posada Airport,El Salvador,Chile,ESR
6039,Vit’_ria da Conquista Airport,Vit’_ria Da Conquista,Brazil,VDC
6038,Mar’_lia Airport,Mar’_lia,Brazil,MII
6037,Maca’© Airport,Maca’©,Brazil,MEA
6033,Necochea Airport,Necochea,Argentina,NEC
6030,Lago Argentino Airport,El Calafate,Argentina,ING
6026,Roxas Airport,Roxas City,Philippines,RXS
6023,Calbayog Airport,Calbayog City,Philippines,CYP
6022,Virac Airport,Virac,Philippines,VRC
6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG
6020,San Fernando Airport,San Fernando,Philippines,SFE
6019,Basco Airport,Basco,Philippines,BSO
6018,Naga Airport,Naga,Philippines,WNP
6017,Tandag Airport,Tandag,Philippines,TDG
6016,Surigao Airport,Sangley Point,Philippines,SUG
6014,Sanga Sanga Airport,Sanga Sanga,Philippines,SGS
6011,General Santos International Airport,General Santos City,Philippines,GES
6009,Subic Bay International Airport,Olongapo City,Philippines,SFS
6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY
6098,Ugolny Airport,Anadyr,Russia,DYR
6099,Okhotsk Airport,Okhotsk,Russia,OHO
6100,Ujae Atoll Airport,Ujae Atoll,Marshall Islands,UJE
6101,Mariupol International Airport,Mariupol International,Ukraine,MPW
6102,Luhansk International Airport,Lugansk,Ukraine,VSG
6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH
6104,Lozuvatka International Airport,Krivoy Rog,Ukraine,KWG
6105,Osnova International Airport,Kharkov,Ukraine,HRK
6106,Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO
6107,Chernivtsi International Airport,Chernovtsk,Ukraine,CWC
6108,Rivne International Airport,Rivne,Ukraine,RWN
6109,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ
6110,Solovki Airport,Solovetsky Islands,Russia,CSH
6111,Cherepovets Airport,Cherepovets,Russia,CEE
6112,Amderma Airport,Amderma,Russia,AMV
6113,Kotlas Airport,Kotlas,Russia,KSZ
6114,Petrozavodsk Airport,Petrozavodsk,Russia,PES
6115,Hrodno Airport,Hrodna,Belarus,GNA
6116,Mogilev Airport,Mogilev,Belarus,MVQ
6117,Yeniseysk Airport,Yeniseysk,Russia,EIE
6118,Kyzyl Airport,Kyzyl,Russia,KYZ
6119,Spichenkovo Airport,Novokuznetsk,Russia,NOZ
6120,Khatanga Airport,Khatanga,Russia,HTG
6121,Igarka Airport,Igarka,Russia,IAA
6122,Grozny Airport,Grozny,Russia,GRV
6123,Nalchik Airport,Nalchik,Russia,NAL
6124,Beslan Airport,Beslan,Russia,OGZ
6125,Elista Airport,Elista,Russia,ESL
6137,Salekhard Airport,Salekhard,Russia,SLY
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA
6139,Nyagan Airport,Nyagan,Russia,NYA
6140,Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,OVS
6141,Izhevsk Airport,Izhevsk,Russia,IJK
6142,Pobedilovo Airport,Kirov,Russia,KVX
6143,Nadym Airport,Nadym,Russia,NYM
6144,Raduzhny Airport,Raduzhnyi,Russia,RAT
6145,Nefteyugansk Airport,Nefteyugansk,Russia,NFG
6146,Kurgan Airport,Kurgan,Russia,KRO
6147,Khudzhand Airport,Khudzhand,Tajikistan,LBD
6148,Andizhan Airport,Andizhan,Uzbekistan,AZN
6149,Fergana Airport,Fergana,Uzbekistan,FEG
6150,Namangan Airport,Namangan,Uzbekistan,NMA
6151,Nukus Airport,Nukus,Uzbekistan,NCU
6152,Urgench Airport,Urgench,Uzbekistan,UGC
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ
6154,Termez Airport,Termez,Uzbekistan,TMJ
6155,Staroselye Airport,Rybinsk,Russia,RYB
6156,Belgorod International Airport,Belgorod,Russia,EGO
6157,Kursk East Airport,Kursk,Russia,URS
6158,Lipetsk Airport,Lipetsk,Russia,LPK
6159,Vorkuta Airport,Vorkuta,Russia,VKT
6160,Bugulma Airport,Bugulma,Russia,UUA
6161,Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK
6162,Cheboksary Airport,Cheboksary,Russia,CSY
6163,Ulyanovsk East Airport,Ulyanovsk,Russia,ULY
6164,Orsk Airport,Orsk,Russia,OSW
6165,Penza Airport,Penza,Russia,PEZ
6166,Saransk Airport,Saransk,Russia,SKX
6167,Balakovo Airport,Balakovo,Russia,BWO
6168,Hubli Airport,Hubli,India,HBX
